komoditas,tanggal,harga,provinsi
Cabai Rawit,2024-10-10,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-10-11,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-10-14,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-10-15,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-10-16,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-10-17,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-10-18,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-10-21,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-10-22,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-10-23,,Nusa Tenggara Barat
Cabai Rawit,2024-10-24,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-10-25,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-10-28,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-10-29,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-10-30,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-10-31,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-11-01,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-11-04,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-11-05,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-11-06,,Nusa Tenggara Barat
Cabai Rawit,2024-11-07,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-11-08,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-11-11,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-11-12,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-11-13,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-11-14,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-11-15,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-11-18,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-11-19,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-11-20,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-11-21,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-11-22,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-11-25,69900.0,Nusa Tenggara Barat
Cabai Rawit,2024-11-26,63150.0,Nusa Tenggara Barat
Cabai Rawit,2024-11-27,63150.0,Nusa Tenggara Barat
Cabai Rawit,2024-11-28,63150.0,Nusa Tenggara Barat
Cabai Rawit,2024-11-29,63150.0,Nusa Tenggara Barat
Cabai Rawit,2024-12-02,63150.0,Nusa Tenggara Barat
Cabai Rawit,2024-12-03,63150.0,Nusa Tenggara Barat
Cabai Rawit,2024-12-04,63150.0,Nusa Tenggara Barat
Cabai Rawit,2024-12-05,63150.0,Nusa Tenggara Barat
Cabai Rawit,2024-12-06,63150.0,Nusa Tenggara Barat
Cabai Rawit,2024-12-09,63150.0,Nusa Tenggara Barat
Cabai Rawit,2024-12-10,50650.0,Nusa Tenggara Barat
Cabai Rawit,2024-12-11,50650.0,Nusa Tenggara Barat
Cabai Rawit,2024-12-12,50650.0,Nusa Tenggara Barat
Cabai Rawit,2024-12-13,50650.0,Nusa Tenggara Barat
Cabai Rawit,2024-12-16,50650.0,Nusa Tenggara Barat
Cabai Rawit,2024-12-17,50650.0,Nusa Tenggara Barat
Cabai Rawit,2024-12-18,50650.0,Nusa Tenggara Barat
Cabai Rawit,2024-12-19,50650.0,Nusa Tenggara Barat
Cabai Rawit,2024-12-20,50650.0,Nusa Tenggara Barat
Cabai Rawit,2024-12-23,50650.0,Nusa Tenggara Barat
Cabai Rawit,2024-12-24,50650.0,Nusa Tenggara Barat
Cabai Rawit,2024-12-25,50650.0,Nusa Tenggara Barat
Cabai Rawit,2024-12-26,50650.0,Nusa Tenggara Barat
Cabai Rawit,2024-12-27,50650.0,Nusa Tenggara Barat
Cabai Rawit,2024-12-30,50650.0,Nusa Tenggara Barat
Cabai Rawit,2024-12-31,63150.0,Nusa Tenggara Barat
Cabai Rawit,2025-01-01,63150.0,Nusa Tenggara Barat
Cabai Rawit,2025-01-02,63150.0,Nusa Tenggara Barat
Cabai Rawit,2025-01-03,63150.0,Nusa Tenggara Barat
Cabai Rawit,2025-01-06,63150.0,Nusa Tenggara Barat
Cabai Rawit,2025-01-07,63150.0,Nusa Tenggara Barat
Cabai Rawit,2025-01-08,69650.0,Nusa Tenggara Barat
Cabai Rawit,2025-01-09,69650.0,Nusa Tenggara Barat
Cabai Rawit,2025-01-10,69650.0,Nusa Tenggara Barat
Cabai Rawit,2025-01-13,69650.0,Nusa Tenggara Barat
Cabai Rawit,2025-01-14,69650.0,Nusa Tenggara Barat
Cabai Rawit,2025-01-15,,Nusa Tenggara Barat
Cabai Rawit,2025-01-16,69650.0,Nusa Tenggara Barat
Cabai Rawit,2025-01-17,69650.0,Nusa Tenggara Barat
Cabai Rawit,2025-01-20,69650.0,Nusa Tenggara Barat
Cabai Rawit,2025-01-21,87650.0,Nusa Tenggara Barat
Cabai Rawit,2025-01-22,87650.0,Nusa Tenggara Barat
Cabai Rawit,2025-01-23,87650.0,Nusa Tenggara Barat
Cabai Rawit,2025-01-24,87650.0,Nusa Tenggara Barat
Cabai Rawit,2025-01-27,87650.0,Nusa Tenggara Barat
Cabai Rawit,2025-01-28,86400.0,Nusa Tenggara Barat
Cabai Rawit,2025-01-29,86400.0,Nusa Tenggara Barat
Cabai Rawit,2025-01-30,86400.0,Nusa Tenggara Barat
Cabai Rawit,2025-01-31,86400.0,Nusa Tenggara Barat
Cabai Rawit,2025-02-03,86400.0,Nusa Tenggara Barat
Cabai Rawit,2025-02-04,86400.0,Nusa Tenggara Barat
Cabai Rawit,2025-02-05,88700.0,Nusa Tenggara Barat
Cabai Rawit,2025-02-06,88700.0,Nusa Tenggara Barat
Cabai Rawit,2025-02-07,88700.0,Nusa Tenggara Barat
Cabai Rawit,2025-02-10,88700.0,Nusa Tenggara Barat
Cabai Rawit,2025-02-11,88700.0,Nusa Tenggara Barat
Cabai Rawit,2025-02-12,,Nusa Tenggara Barat
Cabai Rawit,2025-02-13,88700.0,Nusa Tenggara Barat
Cabai Rawit,2025-02-14,88700.0,Nusa Tenggara Barat
Cabai Rawit,2025-02-17,88700.0,Nusa Tenggara Barat
Cabai Rawit,2025-02-18,88700.0,Nusa Tenggara Barat
Cabai Rawit,2025-02-19,88700.0,Nusa Tenggara Barat
Cabai Rawit,2025-02-20,88700.0,Nusa Tenggara Barat
Cabai Rawit,2025-02-21,88700.0,Nusa Tenggara Barat
Cabai Rawit,2025-02-24,88700.0,Nusa Tenggara Barat
Cabai Rawit,2025-02-25,88700.0,Nusa Tenggara Barat
Cabai Rawit,2025-02-26,88700.0,Nusa Tenggara Barat
Cabai Rawit,2025-02-27,88700.0,Nusa Tenggara Barat
Cabai Rawit,2025-02-28,88700.0,Nusa Tenggara Barat
Cabai Rawit,2025-03-03,88700.0,Nusa Tenggara Barat
Cabai Rawit,2025-03-04,88700.0,Nusa Tenggara Barat
Cabai Rawit,2025-03-05,129900.0,Nusa Tenggara Barat
Cabai Rawit,2025-03-06,129900.0,Nusa Tenggara Barat
Cabai Rawit,2025-03-07,129900.0,Nusa Tenggara Barat
Cabai Rawit,2025-03-10,129900.0,Nusa Tenggara Barat
Cabai Rawit,2025-03-11,129900.0,Nusa Tenggara Barat
Cabai Rawit,2025-03-12,,Nusa Tenggara Barat
Cabai Rawit,2025-03-13,129900.0,Nusa Tenggara Barat
Cabai Rawit,2025-03-14,129900.0,Nusa Tenggara Barat
Cabai Rawit,2025-03-17,129900.0,Nusa Tenggara Barat
Cabai Rawit,2025-03-18,129900.0,Nusa Tenggara Barat
Cabai Rawit,2025-03-19,,Nusa Tenggara Barat
Cabai Rawit,2025-03-20,127200.0,Nusa Tenggara Barat
Cabai Rawit,2025-03-21,127200.0,Nusa Tenggara Barat
Cabai Rawit,2025-03-24,127200.0,Nusa Tenggara Barat
Cabai Rawit,2025-03-25,127200.0,Nusa Tenggara Barat
Cabai Rawit,2025-03-26,127200.0,Nusa Tenggara Barat
Cabai Rawit,2025-03-27,127200.0,Nusa Tenggara Barat
Cabai Rawit,2025-03-28,127200.0,Nusa Tenggara Barat
Cabai Rawit,2025-03-31,127200.0,Nusa Tenggara Barat
Cabai Rawit,2025-04-01,127200.0,Nusa Tenggara Barat
Cabai Rawit,2025-04-02,129900.0,Nusa Tenggara Barat
Cabai Rawit,2025-04-03,129900.0,Nusa Tenggara Barat
Cabai Rawit,2025-04-04,129900.0,Nusa Tenggara Barat
Cabai Rawit,2025-04-07,129900.0,Nusa Tenggara Barat
Cabai Rawit,2025-04-08,129900.0,Nusa Tenggara Barat
Cabai Rawit,2025-04-09,,Nusa Tenggara Barat
Cabai Rawit,2025-04-10,,Nusa Tenggara Barat
Cabai Rawit,2025-04-11,,Nusa Tenggara Barat
Cabai Rawit,2025-04-14,,Nusa Tenggara Barat
Cabai Rawit,2025-04-15,116950.0,Nusa Tenggara Barat
Cabai Rawit,2025-04-16,116950.0,Nusa Tenggara Barat
Cabai Rawit,2025-04-17,116950.0,Nusa Tenggara Barat
Cabai Rawit,2025-04-18,116950.0,Nusa Tenggara Barat
Cabai Rawit,2025-04-21,116950.0,Nusa Tenggara Barat
Cabai Rawit,2025-04-22,116950.0,Nusa Tenggara Barat
Cabai Rawit,2025-04-23,116950.0,Nusa Tenggara Barat
Cabai Rawit,2025-04-24,116950.0,Nusa Tenggara Barat
Cabai Rawit,2025-04-25,116950.0,Nusa Tenggara Barat
Cabai Rawit,2025-04-28,116950.0,Nusa Tenggara Barat
Cabai Rawit,2025-04-29,116950.0,Nusa Tenggara Barat
Cabai Rawit,2025-04-30,116950.0,Nusa Tenggara Barat
Cabai Rawit,2025-05-01,116950.0,Nusa Tenggara Barat
Cabai Rawit,2025-05-02,116950.0,Nusa Tenggara Barat
Cabai Rawit,2025-05-05,116950.0,Nusa Tenggara Barat
Cabai Rawit,2025-05-06,115950.0,Nusa Tenggara Barat
Cabai Rawit,2025-05-07,115950.0,Nusa Tenggara Barat
Cabai Rawit,2025-05-08,115950.0,Nusa Tenggara Barat
Cabai Rawit,2025-05-09,115950.0,Nusa Tenggara Barat
Cabai Rawit,2025-05-12,115950.0,Nusa Tenggara Barat
Cabai Rawit,2025-05-13,106200.0,Nusa Tenggara Barat
Cabai Rawit,2025-05-14,106200.0,Nusa Tenggara Barat
Cabai Rawit,2025-05-15,106200.0,Nusa Tenggara Barat
Cabai Rawit,2025-05-16,106200.0,Nusa Tenggara Barat
Cabai Rawit,2025-05-19,106200.0,Nusa Tenggara Barat
Cabai Rawit,2025-05-20,106200.0,Nusa Tenggara Barat
Cabai Rawit,2025-05-21,106200.0,Nusa Tenggara Barat
Cabai Rawit,2025-05-22,106200.0,Nusa Tenggara Barat
Cabai Rawit,2025-05-23,106200.0,Nusa Tenggara Barat
Cabai Rawit,2025-05-26,106200.0,Nusa Tenggara Barat
Cabai Rawit,2025-05-27,106200.0,Nusa Tenggara Barat
Cabai Rawit,2025-05-28,106200.0,Nusa Tenggara Barat
Cabai Rawit,2025-05-29,106200.0,Nusa Tenggara Barat
Cabai Rawit,2025-05-30,106200.0,Nusa Tenggara Barat
Cabai Rawit,2025-06-02,106200.0,Nusa Tenggara Barat
Cabai Rawit,2025-06-03,61150.0,Nusa Tenggara Barat
Cabai Rawit,2025-06-04,61150.0,Nusa Tenggara Barat
Cabai Rawit,2025-06-05,61150.0,Nusa Tenggara Barat
Cabai Rawit,2025-06-06,61150.0,Nusa Tenggara Barat
Cabai Rawit,2025-06-09,61150.0,Nusa Tenggara Barat
Cabai Rawit,2025-06-10,61150.0,Nusa Tenggara Barat
Cabai Rawit,2025-06-11,61150.0,Nusa Tenggara Barat
Cabai Rawit,2025-06-12,61150.0,Nusa Tenggara Barat
Cabai Rawit,2025-06-13,61150.0,Nusa Tenggara Barat
Cabai Rawit,2025-06-16,61150.0,Nusa Tenggara Barat
Cabai Rawit,2025-06-17,61150.0,Nusa Tenggara Barat
Cabai Rawit,2025-06-18,61150.0,Nusa Tenggara Barat
Cabai Rawit,2025-06-19,61150.0,Nusa Tenggara Barat
Cabai Rawit,2025-06-20,61150.0,Nusa Tenggara Barat
Cabai Rawit,2025-06-23,61150.0,Nusa Tenggara Barat
Cabai Rawit,2025-06-24,91150.0,Nusa Tenggara Barat
Cabai Rawit,2025-06-25,91150.0,Nusa Tenggara Barat
Cabai Rawit,2025-06-26,91150.0,Nusa Tenggara Barat
Cabai Rawit,2025-06-27,91150.0,Nusa Tenggara Barat
Cabai Rawit,2025-06-30,91150.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-01,96150.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-02,96150.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-03,96150.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-04,96150.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-07,96150.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-08,96150.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-09,102400.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-10,102400.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-11,102400.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-14,102400.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-15,91950.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-16,91950.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-17,91950.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-18,91950.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-21,91950.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-22,90950.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-23,90950.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-24,90950.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-25,90950.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-28,90950.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-29,90950.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-30,90950.0,Nusa Tenggara Barat
Cabai Rawit,2025-07-31,90950.0,Nusa Tenggara Barat
Cabai Rawit,2025-08-01,90950.0,Nusa Tenggara Barat
Cabai Rawit,2025-08-04,90950.0,Nusa Tenggara Barat
Cabai Rawit,2025-08-05,90950.0,Nusa Tenggara Barat
Cabai Rawit,2025-08-06,90950.0,Nusa Tenggara Barat
Cabai Rawit,2025-08-07,90950.0,Nusa Tenggara Barat
Cabai Rawit,2025-08-08,90950.0,Nusa Tenggara Barat
Cabai Rawit,2025-08-11,90950.0,Nusa Tenggara Barat
Cabai Rawit,2025-08-12,90950.0,Nusa Tenggara Barat
Cabai Rawit,2025-08-13,91950.0,Nusa Tenggara Barat
Cabai Rawit,2025-08-14,91950.0,Nusa Tenggara Barat
Cabai Rawit,2025-08-15,91950.0,Nusa Tenggara Barat
Cabai Rawit,2025-08-18,91950.0,Nusa Tenggara Barat
Cabai Rawit,2025-08-19,88450.0,Nusa Tenggara Barat
Cabai Rawit,2025-08-20,88450.0,Nusa Tenggara Barat
Cabai Rawit,2025-08-21,88450.0,Nusa Tenggara Barat
Cabai Rawit,2025-08-22,88450.0,Nusa Tenggara Barat
Cabai Rawit,2025-08-25,88450.0,Nusa Tenggara Barat
Cabai Rawit,2025-08-26,88450.0,Nusa Tenggara Barat
Cabai Rawit,2025-08-27,88450.0,Nusa Tenggara Barat
Cabai Rawit,2025-08-28,88450.0,Nusa Tenggara Barat
Cabai Rawit,2025-08-29,88450.0,Nusa Tenggara Barat
Cabai Rawit,2025-09-01,88450.0,Nusa Tenggara Barat
Cabai Rawit,2025-09-02,72650.0,Nusa Tenggara Barat
Cabai Rawit,2025-09-03,72650.0,Nusa Tenggara Barat
Cabai Rawit,2025-09-04,72650.0,Nusa Tenggara Barat
Cabai Rawit,2025-09-05,72650.0,Nusa Tenggara Barat
Cabai Rawit,2025-09-08,72650.0,Nusa Tenggara Barat
Cabai Rawit,2025-09-09,72650.0,Nusa Tenggara Barat
Cabai Rawit,2025-09-10,77900.0,Nusa Tenggara Barat
Cabai Rawit,2025-09-11,77900.0,Nusa Tenggara Barat
Cabai Rawit,2025-09-12,77900.0,Nusa Tenggara Barat
Cabai Rawit,2025-09-15,77900.0,Nusa Tenggara Barat
Cabai Rawit,2025-09-16,74650.0,Nusa Tenggara Barat
Cabai Rawit,2025-09-17,74650.0,Nusa Tenggara Barat
Cabai Rawit,2025-09-18,74650.0,Nusa Tenggara Barat
Cabai Rawit,2025-09-19,74650.0,Nusa Tenggara Barat
Cabai Rawit,2025-09-22,74650.0,Nusa Tenggara Barat
Cabai Rawit,2025-09-23,74650.0,Nusa Tenggara Barat
Cabai Rawit,2025-09-24,74650.0,Nusa Tenggara Barat
Cabai Rawit,2025-09-25,74650.0,Nusa Tenggara Barat
Cabai Rawit,2025-09-26,74650.0,Nusa Tenggara Barat
Cabai Rawit,2025-09-29,74650.0,Nusa Tenggara Barat
Cabai Rawit,2025-09-30,74650.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-01,74900.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-02,74900.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-03,74900.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-06,74900.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-07,74650.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-08,74650.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-09,74650.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-10,74650.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-13,74650.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-14,73150.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-15,73150.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-16,73150.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-17,73150.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-20,73150.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-21,73150.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-22,73150.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-23,73150.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-24,73150.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-27,73150.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-28,64400.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-29,64400.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-30,64400.0,Nusa Tenggara Barat
Cabai Rawit,2025-10-31,64400.0,Nusa Tenggara Barat
Cabai Rawit,2025-11-03,64400.0,Nusa Tenggara Barat
Cabai Rawit,2025-11-04,65900.0,Nusa Tenggara Barat
Cabai Rawit,2025-11-05,65900.0,Nusa Tenggara Barat
Cabai Rawit,2025-11-06,65900.0,Nusa Tenggara Barat
Cabai Rawit,2025-11-07,65900.0,Nusa Tenggara Barat
Cabai Rawit,2025-11-10,65900.0,Nusa Tenggara Barat
Cabai Rawit,2025-11-11,65900.0,Nusa Tenggara Barat
Cabai Rawit,2025-11-12,67150.0,Nusa Tenggara Barat
Cabai Rawit,2025-11-13,67150.0,Nusa Tenggara Barat
Cabai Rawit,2025-11-14,67150.0,Nusa Tenggara Barat
Cabai Rawit,2020-01-01,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-01-02,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-01-03,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-01-06,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-01-07,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-01-08,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-01-09,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-01-10,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-01-13,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-01-14,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-01-15,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-01-16,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-01-17,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-01-20,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-01-21,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-01-22,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-01-23,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-01-24,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-01-27,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-01-28,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-01-29,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-01-30,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-01-31,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-02-03,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-02-04,56400.0,Nusa Tenggara Timur
Cabai Rawit,2020-02-05,55900.0,Nusa Tenggara Timur
Cabai Rawit,2020-02-06,55900.0,Nusa Tenggara Timur
Cabai Rawit,2020-02-07,55900.0,Nusa Tenggara Timur
Cabai Rawit,2020-02-10,55900.0,Nusa Tenggara Timur
Cabai Rawit,2020-02-11,55900.0,Nusa Tenggara Timur
Cabai Rawit,2020-02-12,55900.0,Nusa Tenggara Timur
Cabai Rawit,2020-02-13,55900.0,Nusa Tenggara Timur
Cabai Rawit,2020-02-14,55900.0,Nusa Tenggara Timur
Cabai Rawit,2020-02-17,55900.0,Nusa Tenggara Timur
Cabai Rawit,2020-02-18,55900.0,Nusa Tenggara Timur
Cabai Rawit,2020-02-19,,Nusa Tenggara Timur
Cabai Rawit,2020-02-20,,Nusa Tenggara Timur
Cabai Rawit,2020-02-21,,Nusa Tenggara Timur
Cabai Rawit,2020-02-24,,Nusa Tenggara Timur
Cabai Rawit,2020-02-25,109900.0,Nusa Tenggara Timur
Cabai Rawit,2020-02-26,109900.0,Nusa Tenggara Timur
Cabai Rawit,2020-02-27,109900.0,Nusa Tenggara Timur
Cabai Rawit,2020-02-28,109900.0,Nusa Tenggara Timur
Cabai Rawit,2020-03-02,109900.0,Nusa Tenggara Timur
Cabai Rawit,2020-03-03,109900.0,Nusa Tenggara Timur
Cabai Rawit,2020-03-04,,Nusa Tenggara Timur
Cabai Rawit,2020-03-05,,Nusa Tenggara Timur
Cabai Rawit,2020-03-06,,Nusa Tenggara Timur
Cabai Rawit,2020-03-09,,Nusa Tenggara Timur
Cabai Rawit,2020-03-10,109900.0,Nusa Tenggara Timur
Cabai Rawit,2020-03-11,109900.0,Nusa Tenggara Timur
Cabai Rawit,2020-03-12,109900.0,Nusa Tenggara Timur
Cabai Rawit,2020-03-13,109900.0,Nusa Tenggara Timur
Cabai Rawit,2020-03-16,109900.0,Nusa Tenggara Timur
Cabai Rawit,2020-03-17,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-03-18,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-03-19,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-03-20,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-03-23,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-03-24,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-03-25,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-03-26,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-03-27,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-03-30,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-03-31,62950.0,Nusa Tenggara Timur
Cabai Rawit,2020-04-01,50950.0,Nusa Tenggara Timur
Cabai Rawit,2020-04-02,50950.0,Nusa Tenggara Timur
Cabai Rawit,2020-04-03,50950.0,Nusa Tenggara Timur
Cabai Rawit,2020-04-06,50950.0,Nusa Tenggara Timur
Cabai Rawit,2020-04-07,50950.0,Nusa Tenggara Timur
Cabai Rawit,2020-04-08,50950.0,Nusa Tenggara Timur
Cabai Rawit,2020-04-09,50950.0,Nusa Tenggara Timur
Cabai Rawit,2020-04-10,50950.0,Nusa Tenggara Timur
Cabai Rawit,2020-04-13,50950.0,Nusa Tenggara Timur
Cabai Rawit,2020-04-14,50950.0,Nusa Tenggara Timur
Cabai Rawit,2020-04-15,,Nusa Tenggara Timur
Cabai Rawit,2020-04-16,,Nusa Tenggara Timur
Cabai Rawit,2020-04-17,,Nusa Tenggara Timur
Cabai Rawit,2020-04-20,,Nusa Tenggara Timur
Cabai Rawit,2020-04-21,,Nusa Tenggara Timur
Cabai Rawit,2020-04-22,,Nusa Tenggara Timur
Cabai Rawit,2020-04-23,,Nusa Tenggara Timur
Cabai Rawit,2020-04-24,,Nusa Tenggara Timur
Cabai Rawit,2020-04-27,,Nusa Tenggara Timur
Cabai Rawit,2020-04-28,,Nusa Tenggara Timur
Cabai Rawit,2020-04-29,,Nusa Tenggara Timur
Cabai Rawit,2020-04-30,,Nusa Tenggara Timur
Cabai Rawit,2020-05-01,,Nusa Tenggara Timur
Cabai Rawit,2020-05-04,,Nusa Tenggara Timur
Cabai Rawit,2020-05-05,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-05-06,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-05-07,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-05-08,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-05-11,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-05-12,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-05-13,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-05-14,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-05-15,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-05-18,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-05-19,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-05-20,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-05-21,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-05-22,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-05-25,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-05-26,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-05-27,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-05-28,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-05-29,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-06-01,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-06-02,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-06-03,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-06-04,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-06-05,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-06-08,74900.0,Nusa Tenggara Timur
Cabai Rawit,2020-06-09,79900.0,Nusa Tenggara Timur
Cabai Rawit,2020-06-10,79900.0,Nusa Tenggara Timur
Cabai Rawit,2020-06-11,79900.0,Nusa Tenggara Timur
Cabai Rawit,2020-06-12,79900.0,Nusa Tenggara Timur
Cabai Rawit,2020-06-15,79900.0,Nusa Tenggara Timur
Cabai Rawit,2020-06-16,79900.0,Nusa Tenggara Timur
Cabai Rawit,2020-06-17,79900.0,Nusa Tenggara Timur
Cabai Rawit,2020-06-18,79900.0,Nusa Tenggara Timur
Cabai Rawit,2020-06-19,79900.0,Nusa Tenggara Timur
Cabai Rawit,2020-06-22,79900.0,Nusa Tenggara Timur
Cabai Rawit,2020-06-23,79900.0,Nusa Tenggara Timur
Cabai Rawit,2020-06-24,79900.0,Nusa Tenggara Timur
Cabai Rawit,2020-06-25,79900.0,Nusa Tenggara Timur
Cabai Rawit,2020-06-26,79900.0,Nusa Tenggara Timur
